Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-1008.238	-1219.588	211.3493	1.784717	0.4357491	1.988654
6	-1012.564	-1223.363	210.7995	1.883261	0.5656361	2.144405
12	-1024.868	-1235.702	210.8342	1.951238	1.243001	1.556485
18	-1026.464	-1237.019	210.5556	1.730974	1.052299	2.023102
24	-1008.388	-1219.748	211.3609	2.021156	0.4466374	1.806915
30	-1010.742	-1222.328	211.5862	2.021156	0.6246286	1.439747
36	-1011.726	-1223.393	211.6665	2.053031	0.4738224	1.531742
42	-1012.4	-1223.876	211.4753	1.82814	0.4738224	1.828259
48	-1028.49	-1239.566	211.076	1.816873	0.5506754	2.021165
54	-1031.302	-1242.942	211.64	1.780038	0.5506754	1.658806
60	-1037.896	-1249.191	211.2955	1.893247	0.3659642	2.041692
66	-1030.722	-1242.7	211.9779	1.97924	0.252837	1.694044
72	-1018.257	-1229.452	211.1949	1.778947	0.4610005	2.065106
78	-1016.036	-1227.345	211.3093	1.851513	0.4698505	1.930142
84	-1016.252	-1226.863	210.6105	1.687192	0.5087388	2.447832
90	-1020.773	-1231.203	210.4304	1.604225	0.3440752	2.799394
96	-1015.936	-1226.453	210.5168	1.623604	0.2967451	2.799394
102	-1018	-1229.408	211.408	1.861512	0.3501922	2.009808
108	-1014.806	-1225.226	210.4199	1.936411	0.5610125	2.358788
114	-1016.654	-1227.975	211.3209	1.829464	0.9895276	1.458491
120	-1009.242	-1220.552	211.3097	1.954959	1.015683	1.349458
126	-1016.299	-1228.322	212.0229	2.037412	0.6792995	0.9870062
132	-1018.256	-1230.152	211.895	2.088925	0.7385464	0.9870062
138	-1020.878	-1232.253	211.3748	2.355768	1.085897	0.8537351
144	-1016.891	-1228.702	211.8115	2.314955	0.6761907	0.9219292
150	-1032.386	-1243.701	211.3149	2.398025	1.18095	0.7633451
156	-1031.774	-1242.928	211.1548	2.247806	1.18406	1.099647
162	-1026.253	-1237.76	211.5071	2.202361	0.622131	1.363113
168	-1022.136	-1233.693	211.5562	2.070242	0.5778024	1.47693
174	-1027.285	-1239.534	212.2488	1.948425	0.3247416	1.388534
180	-1031.579	-1242.874	211.2947	1.714361	0.9092286	1.624961
186	-1043.221	-1255.261	212.0398	1.729527	0.5069577	1.452535
192	-1028.376	-1240.425	212.0494	1.892636	0.5614478	1.246798
198	-1029.972	-1241.845	211.8729	1.700682	0.5384567	1.561282
204	-1030.244	-1240.108	209.8639	1.541049	0.4160752	3.092054
210	-1028.781	-1240.544	211.7626	1.98589	0.4761159	1.507241
216	-1029.254	-1240.682	211.4281	1.911681	0.6783634	1.584619
222	-1032.109	-1243.843	211.7345	2.043844	0.6783634	1.24454
228	-1040.831	-1252.209	211.378	2.348813	0.5177595	1.471536
234	-1028.469	-1240.13	211.6613	2.007536	0.5529536	1.47341
240	-1038.484	-1249.693	211.2086	2.025477	0.6256761	1.712313
246	-1049.684	-1260.968	211.2843	1.94499	0.629058	1.712313
252	-1047.938	-1259.385	211.4476	2.030555	0.3333506	1.89377
258	-1018.087	-1229.235	211.1476	1.911339	0.566157	1.89377
264	-1025.515	-1234.479	208.9646	1.480422	0.8596683	3.286274
270	-1019.48	-1230.736	211.2558	1.796316	0.5343613	1.931667
276	-1010.784	-1222.118	211.334	1.821502	0.5551198	1.839332
282	-1007.491	-1219.132	211.6403	1.756279	0.4084206	1.845425
288	-1008.096	-1219.476	211.3799	1.83843	0.35908	2.031486
294	-1001.518	-1213.024	211.5059	1.844242	0.4939819	1.772367
300	-1015.652	-1227.026	211.3741	2.175675	0.7145732	1.39074
306	-1005.266	-1217.189	211.9229	1.96419	0.7417006	1.077191
312	-1011.599	-1223.781	212.1827	2.263914	0.5643695	0.7124874
318	-1010.144	-1221.563	211.419	2.263914	1.089982	0.9045337
324	-1012.849	-1224.266	211.4172	2.326868	1.119631	0.7968337
330	-1019.171	-1230.415	211.2437	2.404419	1.227874	0.7968337
336	-1004.504	-1215.596	211.0924	2.543023	1.334436	0.678895
342	-1015.502	-1227.525	212.022	2.268871	0.6879556	0.678895
348	-1011.97	-1223.619	211.6493	2.494436	0.8277117	0.6258274
354	-1004.542	-1216.333	211.7903	2.364163	0.7909088	0.6929545
360	-1032.518	-1244.428	211.9103	2.216591	0.7868306	0.7461084
366	-1025.29	-1236.204	210.9139	2.464568	1.637766	0.7340291
372	-1004.406	-1215.762	211.3566	2.368382	1.178975	0.7480995
378	-1019.954	-1231.89	211.9364	2.124721	0.7951804	0.8232465
384	-1020.615	-1232.652	212.0371	2.021121	0.6794101	0.989053
390	-1016.535	-1228.233	211.6978	1.992487	0.9769791	1.012273
396	-1033.814	-1245.726	211.9123	1.902949	0.7431303	1.140966
402	-1026.996	-1238.896	211.8995	1.956594	0.8473201	0.9854557
408	-1017.391	-1228.874	211.4835	1.960402	1.179865	1.064696
414	-1021.243	-1232.924	211.6809	1.988119	0.9414869	1.068071
420	-1021.189	-1233.007	211.8174	1.93658	0.7255098	1.21346
426	-1029.526	-1240.779	211.2528	1.838969	1.170577	1.371454
432	-1014.403	-1225.346	210.9431	2.042733	1.411603	1.297063
438	-1013.933	-1224.91	210.9772	1.976235	1.476362	1.283561
444	-1010.916	-1222.604	211.688	1.744492	0.8422803	1.361866
450	-1007.642	-1218.941	211.2987	1.993456	0.9418754	1.386894
456	-1016.641	-1227.442	210.8005	1.903869	1.389333	1.528541
462	-1025.711	-1236.852	211.1415	2.560937	1.274662	0.6414441
468	-1025.802	-1237.509	211.707	2.229662	0.9671026	0.732182
474	-1021.118	-1231.274	210.1556	1.483972	1.088444	2.418767
480	-1016.06	-1226.566	210.5062	1.514666	0.7352611	2.418767
486	-1022.421	-1233.454	211.0335	1.677974	0.3898541	2.320366
492	-1032.735	-1243.913	211.1778	1.561445	0.6070779	2.06716
498	-1035.961	-1246.504	210.5427	1.361802	0.9228485	2.355593
504	-1025.116	-1235.849	210.7325	1.325222	0.8827004	2.285555
510	-1017.73	-1228.41	210.6806	1.575919	0.8827004	2.157285
516	-1027.359	-1238.72	211.3616	2.055826	0.4192245	1.817072
522	-1012.633	-1224.045	211.4122	1.898003	0.9852933	1.337342
528	-1017.602	-1229.071	211.4686	1.767221	0.9614618	1.41487
534	-1011.819	-1223.241	211.4221	1.808993	0.7583508	1.589344
540	-1019.519	-1231.464	211.9452	1.784729	0.6604656	1.304218
546	-1001.146	-1212.832	211.6867	1.821327	0.6604656	1.477556
552	-1020.235	-1231.727	211.4919	1.794214	0.7317235	1.573314
558	-1028.394	-1240.297	211.9032	1.806771	0.6919666	1.286254
564	-1031.583	-1243.524	211.9403	1.810551	0.5116343	1.460774
570	-1018.303	-1229.557	211.2535	2.015123	1.138673	1.251676
576	-1009.61	-1221.241	211.6308	2.056771	1.032866	0.9585598
582	-1034.32	-1245.524	211.2036	2.197123	1.081059	1.184771
588	-1022.41	-1233.696	211.287	2.209832	1.081059	1.099304
594	-1016.856	-1228.255	211.3986	2.185957	1.279839	0.8226266
600	-1025.76	-1237.065	211.305	2.272522	1.279839	0.8316196
606	-1013.966	-1225.957	211.9906	2.045794	0.7802444	0.8750228
612	-1046.755	-1258.96	212.205	2.051624	0.612084	0.8750228
618	-1023.395	-1235.278	211.8823	2.243137	0.7530703	0.8059041
624	-1014.53	-1226.57	212.0399	2.243829	0.6730818	0.7256295
630	-1016.998	-1228.863	211.8648	2.213911	0.7976473	0.7964204
636	-1025.22	-1236.9	211.6805	2.041225	0.8896037	1.070646
642	-1016.033	-1227.649	211.6157	2.06639	0.8896037	1.107216
648	-1030.795	-1242.578	211.7832	2.076071	0.8391758	0.9916703
654	-1017.813	-1229.527	211.7141	2.076071	0.8188612	1.081037
660	-1014.728	-1226.248	211.52	2.112147	0.7725511	1.266728
666	-1015.896	-1226.445	210.5482	1.799738	0.4642348	2.463422
672	-1012.767	-1223.747	210.9807	1.618772	0.7433228	2.039049
678	-998.5268	-1209.247	210.72	1.599909	0.6374103	2.311109
684	-1008.728	-1220.225	211.4976	1.599853	0.4994547	1.939133
690	-1010.118	-1220.742	210.6234	1.661455	0.5519978	2.412733
696	-1014.534	-1225.029	210.4956	1.713968	0.4557268	2.559086
702	-1014.144	-1225.406	211.2614	1.395855	0.4030275	2.338647
708	-1020.099	-1231.125	211.0259	1.525362	0.5176993	2.277776
714	-1025.374	-1236.491	211.1168	1.842403	0.8695706	1.691654
720	-1019.895	-1230.778	210.8835	1.793422	0.3553768	2.386608
726	-1033.719	-1243.67	209.9513	2.031425	0.2923731	2.901261
732	-1028.781	-1239.968	211.1869	2.062873	0.6042194	1.722862
738	-1032.18	-1243.988	211.8075	2.189815	0.4812486	1.307274
744	-1025.525	-1237.078	211.5527	2.189815	0.4812486	1.505139
750	-1029.287	-1240.72	211.4326	2.118101	0.6038171	1.505139
756	-1024.702	-1236.214	211.5122	2.348943	0.441209	1.468601
762	-1034.172	-1245.695	211.5234	2.328139	0.446527	1.468601
768	-1031.626	-1243.681	212.0552	2.207495	0.308424	1.366001
774	-1039.544	-1250.949	211.4043	2.01614	0.4760405	1.744378
780	-1022.032	-1233.019	210.9872	2.007359	0.5838335	1.919419
786	-1022.521	-1234.092	211.5714	2.020339	0.340338	1.805602
792	-1030.319	-1241.721	211.4013	2.011785	0.4305598	1.805602
798	-1038.827	-1250.945	212.1182	2.339774	0.313649	1.195903
804	-1041.414	-1253.33	211.9155	2.073188	0.3200233	1.55452
810	-1028.402	-1239.688	211.2861	2.065888	0.2925644	2.040441
816	-1037.62	-1249.648	212.0276	1.946392	0.2925644	1.611369
822	-1041.373	-1253.188	211.8148	2.159916	0.2925644	1.610852
828	-1046.411	-1258.045	211.6345	2.117552	0.4730326	1.508523
834	-1021.879	-1233.584	211.7047	2.17052	0.3721685	1.556448
